Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Become Owner,,,2018-06-08 11:02:36,2018-06-08 11:05:07,2m - 31.429s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login biasa with email,,,2018-06-08 11:02:37,2018-06-08 11:04:28,1m - 50.971s,PASSED
startApplication,,,2018-06-08 11:02:38,2018-06-08 11:03:47,1m - 9.210s,PASSED
tap,,,2018-06-08 11:03:47,2018-06-08 11:03:50,3.046s,PASSED
tap,,,2018-06-08 11:03:50,2018-06-08 11:03:51,1.131s,PASSED
tap,,,2018-06-08 11:03:51,2018-06-08 11:03:53,1.955s,PASSED
tap,,,2018-06-08 11:03:53,2018-06-08 11:03:54,1.423s,PASSED
setText,,,2018-06-08 11:03:54,2018-06-08 11:04:05,11.092s,PASSED
tap,,,2018-06-08 11:04:05,2018-06-08 11:04:07,1.164s,PASSED
tap,,,2018-06-08 11:04:07,2018-06-08 11:04:12,5.585s,PASSED
setText,,,2018-06-08 11:04:12,2018-06-08 11:04:27,14.548s,PASSED
tap,,,2018-06-08 11:04:27,2018-06-08 11:04:28,1.184s,PASSED
closeApplication,,,2018-06-08 11:04:28,2018-06-08 11:04:28,0.003s,NOT_RUN
,,,,,,
Test Cases/Mobile/Android/Owner/SC99 Regression/TC02 Become Owner,,,2018-06-08 11:04:28,2018-06-08 11:05:02,33.702s,FAILED
startApplication,,,2018-06-08 11:04:28,2018-06-08 11:04:28,0.001s,NOT_RUN
tap,,,2018-06-08 11:04:28,2018-06-08 11:04:31,3.084s,PASSED
tap,,,2018-06-08 11:04:31,2018-06-08 11:05:02,30.137s,FAILED
