Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservasi mobil dengan tambahan asuransi melalui data yang tersedia di lokasi terdekat,Chrome 70.0.3538.102,,2018-11-14 13:26:50,2018-11-14 13:30:47,3m - 57.059s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 70.0.3538.102,,2018-11-14 13:26:51,2018-11-14 13:27:54,1m - 2.618s,PASSED
openBrowser,Chrome 70.0.3538.102,Buka browser,2018-11-14 13:26:52,2018-11-14 13:26:59,7.403s,PASSED
maximizeWindow,Chrome 70.0.3538.102,Maximize window,2018-11-14 13:26:59,2018-11-14 13:27:00,1.194s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Akses Url,2018-11-14 13:27:00,2018-11-14 13:27:39,38.940s,PASSED
waitForPageLoad,Chrome 70.0.3538.102,,2018-11-14 13:27:39,2018-11-14 13:27:39,0.198s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 13:27:39,2018-11-14 13:27:40,0.398s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:40,2018-11-14 13:27:43,3.033s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 13:27:43,2018-11-14 13:27:43,0.002s,NOT_RUN
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:43,2018-11-14 13:27:43,0.005s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-14 13:27:43,2018-11-14 13:27:44,0.729s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:44,2018-11-14 13:27:47,3.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 13:27:47,2018-11-14 13:27:47,0.319s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:47,2018-11-14 13:27:50,3.003s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 13:27:50,2018-11-14 13:27:50,0.579s,PASSED
verifyElementVisible,Chrome 70.0.3538.102,"Verifikasi popup ""Success"" Visible",2018-11-14 13:27:50,2018-11-14 13:27:51,0.917s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:51,2018-11-14 13:27:54,2.118s,PASSED
,,,,,,
Test Cases/Front-End/Homepage/SC99 Regression/TC03 Cari mobil berdasarkan lokasi terdekat (Car available near me),Chrome 70.0.3538.102,,2018-11-14 13:27:54,2018-11-14 13:28:10,16.277s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:54,2018-11-14 13:27:55,1.004s,PASSED
scrollToPosition,Chrome 70.0.3538.102,Scroll Kebawah sampai Pilihan Mobil Lokasi Terdekat,2018-11-14 13:27:55,2018-11-14 13:27:58,2.845s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:58,2018-11-14 13:27:59,1.004s,PASSED
Statement - For (def index : 2),Chrome 70.0.3538.102,Klik Buton Next 2 Kali,2018-11-14 13:27:59,2018-11-14 13:27:59,0.331s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:27:59,2018-11-14 13:28:01,2.008s,PASSED
click,Chrome 70.0.3538.102,Klik mobil Sirion,2018-11-14 13:28:01,2018-11-14 13:28:05,3.586s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 13:28:05,2018-11-14 13:28:10,5.003s,PASSED
,,,,,,
