Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation From Click Image Section Popular Destination,,,2019-02-12 15:21:21,2019-02-12 15:41:12,19m - 51.359s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-12 15:21:21,2019-02-12 15:26:05,4m - 43.363s,FAILED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-12 15:21:23,2019-02-12 15:23:12,1m - 49.758s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.TextView2 - English""), 0)",,,2019-02-12 15:23:12,2019-02-12 15:23:19,6.371s,PASSED
"tap(findTestObject(""Mobile/OR Homepage/OBJ-Login/android.widget.ImageView4""), 0)",,Tap button next,2019-02-12 15:23:19,2019-02-12 15:23:21,2.327s,PASSED
for (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2019-02-12 15:23:21,2019-02-12 15:26:05,2m - 43.455s,FAILED
,,,,,,
Test Cases/Mobile/Android/Homepage/SC99 Regression/TC19 Show List Car By Click Image Popular destinations,,,2019-02-12 15:26:05,2019-02-12 15:26:39,34.103s,FAILED
"callTestCase(findTestCase(""Mobile/Android/User/SC99 Regression/TC04 Login with email""), [:], STOP_ON_FAILURE)",,Call test case login,2019-02-12 15:26:22,2019-02-12 15:26:22,0.017s,NOT_RUN
"scrollToText(""Popular Destinations"", STOP_ON_FAILURE)",,Scroll to text popular destinations,2019-02-12 15:26:22,2019-02-12 15:26:39,16.447s,FAILED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars,,,2019-02-12 15:26:39,2019-02-12 15:29:08,2m - 28.850s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Homepage/SC99 Regression/TC01 Search car use search bar rental city atau region""), [:], STOP_ON_FAILURE)",,Call test case search car use search bar renal city atau region,2019-02-12 15:26:55,2019-02-12 15:26:55,0.005s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.support.v4.view.ViewPager0""), 0)",,Select car yang ada di list of cars,2019-02-12 15:26:55,2019-02-12 15:26:55,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Check Packages""), 0)",,Check packages,2019-02-12 15:26:55,2019-02-12 15:29:06,2m - 11.620s,FAILED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC09 Rules,,,2019-02-12 15:29:08,2019-02-12 15:31:51,2m - 42.922s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars""), [:], STOP_ON_FAILURE)",,Call test case select car from list cars,2019-02-12 15:29:23,2019-02-12 15:29:23,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView - CANCELLATION POLICY""), 0)",,Menampilkan informasi yang ada di tab cancellation policy,2019-02-12 15:29:23,2019-02-12 15:31:39,2m - 16.400s,FAILED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment,,,2019-02-12 15:32:06,2019-02-12 15:34:28,2m - 22.106s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC09 Rules""), [:], STOP_ON_FAILURE)",,Call test case rules,2019-02-12 15:32:18,2019-02-12 15:32:18,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.ImageView2""), 0)",,,2019-02-12 15:32:18,2019-02-12 15:32:18,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.Button1 - Pay""), 0)",,Mulai melakukan pembayaran,2019-02-12 15:32:18,2019-02-12 15:34:28,2m - 9.375s,FAILED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC04 Select payment method,,,2019-02-12 15:34:39,2019-02-12 15:37:10,2m - 30.798s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment""), [:], STOP_ON_FAILURE)",,Call test case pay - payment,2019-02-12 15:34:51,2019-02-12 15:34:51,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout3""), 0)",,Menampilkan option payment,2019-02-12 15:34:51,2019-02-12 15:37:10,2m - 18.944s,FAILED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC05 Credit card payment,,,2019-02-12 15:37:26,2019-02-12 15:40:54,3m - 27.908s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC04 Select payment method""), [:], STOP_ON_FAILURE)",,Call test case select payment method,2019-02-12 15:37:44,2019-02-12 15:37:44,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout3 (1)""), 0)",,Pilih metode pembayaran credit card,2019-02-12 15:37:44,2019-02-12 15:40:36,2m - 51.797s,FAILED
