Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Become Owner,,,2018-06-07 15:29:31,2018-06-07 15:32:30,2m - 58.684s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login biasa with email,,,2018-06-07 15:29:32,2018-06-07 15:31:48,2m - 15.458s,PASSED
startApplication,,,2018-06-07 15:29:33,2018-06-07 15:31:06,1m - 32.969s,PASSED
tap,,,2018-06-07 15:31:06,2018-06-07 15:31:09,3.283s,PASSED
tap,,,2018-06-07 15:31:09,2018-06-07 15:31:11,1.441s,PASSED
tap,,,2018-06-07 15:31:11,2018-06-07 15:31:13,2.006s,PASSED
tap,,,2018-06-07 15:31:13,2018-06-07 15:31:15,2.112s,PASSED
setText,,,2018-06-07 15:31:15,2018-06-07 15:31:26,11.225s,PASSED
tap,,,2018-06-07 15:31:26,2018-06-07 15:31:27,1.368s,PASSED
tap,,,2018-06-07 15:31:27,2018-06-07 15:31:33,5.810s,PASSED
setText,,,2018-06-07 15:31:33,2018-06-07 15:31:46,13.246s,PASSED
tap,,,2018-06-07 15:31:46,2018-06-07 15:31:48,1.153s,PASSED
closeApplication,,,2018-06-07 15:31:48,2018-06-07 15:31:48,0.005s,NOT_RUN
,,,,,,
Test Cases/Mobile/Android/Owner/SC99 Regression/TC01 Become Owner,,,2018-06-07 15:31:48,2018-06-07 15:32:24,36.605s,FAILED
startApplication,,,2018-06-07 15:31:48,2018-06-07 15:31:48,0.003s,NOT_RUN
tap,,,2018-06-07 15:31:48,2018-06-07 15:31:51,2.650s,PASSED
delay,,,2018-06-07 15:31:51,2018-06-07 15:31:54,3.075s,PASSED
tap,,,2018-06-07 15:31:54,2018-06-07 15:32:24,30.307s,FAILED
