Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Set Discount Owned(Dengan Driver) Cars by Owner,Chrome 72.0.3626.121,,2019-03-12 13:31:23,2019-03-12 13:35:05,3m - 41.533s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC12 Login Sebagai Owner,Chrome 72.0.3626.121,,2019-03-12 13:31:25,2019-03-12 13:33:08,1m - 43.276s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,Buka Browser,2019-03-12 13:31:26,2019-03-12 13:32:10,43.379s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,Maximize Window,2019-03-12 13:32:10,2019-03-12 13:32:11,1.303s,PASSED
"navigateToUrl(""https://stg.movic.id/home"")",Chrome 72.0.3626.121,Akses Url,2019-03-12 13:32:11,2019-03-12 13:32:39,28.298s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-12 13:32:39,2019-03-12 13:32:40,0.759s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/a_Masuk""))",Chrome 72.0.3626.121,Klik textlink Masuk,2019-03-12 13:32:40,2019-03-12 13:32:41,1.241s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:32:41,2019-03-12 13:32:44,3.066s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""082128751192"")",Chrome 72.0.3626.121,Input Email,2019-03-12 13:32:44,2019-03-12 13:32:47,2.369s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_EmailNomor Handphone_for""), ""ali.msaputra01@gmail.com"")",Chrome 72.0.3626.121,Input Email,2019-03-12 13:32:47,2019-03-12 13:32:47,0.008s,NOT_RUN
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:32:47,2019-03-12 13:32:50,3.003s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/input_Password_form-control ng""), ""password10"")",Chrome 72.0.3626.121,Input Password,2019-03-12 13:32:50,2019-03-12 13:32:50,0.585s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:32:50,2019-03-12 13:32:53,3.004s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR User/OR Login sebagai Owner/button_MASUK""))",Chrome 72.0.3626.121,Klik button Masuk,2019-03-12 13:32:53,2019-03-12 13:32:54,0.420s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:32:54,2019-03-12 13:32:57,3.003s,PASSED
"click(findTestObject(""Front-End/OR User/OR Login sebagai Owner/a_Switch to Owner update""))",Chrome 72.0.3626.121,Klik Switch to Owner,2019-03-12 13:32:57,2019-03-12 13:33:05,7.906s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 13:33:05,2019-03-12 13:33:08,3.002s,PASSED
,,,,,,
Test Cases/Front-End/Product/SC99 Regression/TC08 Set discount data mobil (ubah ke kondisi dengan potongan harga),Chrome 72.0.3626.121,,2019-03-12 13:33:08,2019-03-12 13:35:02,1m - 53.540s,FAILED
"callTestCase(findTestCase(""Front-End/User/SC99 Regression/TC12 Login Sebagai Owner""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,Panggil TestCase Login Sebagai Owner,2019-03-12 13:33:09,2019-03-12 13:33:09,0.002s,NOT_RUN
delay(1),Chrome 72.0.3626.121,,2019-03-12 13:33:09,2019-03-12 13:33:10,1.003s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/img""))",Chrome 72.0.3626.121,Klik Menu Kendaraan Saya,2019-03-12 13:33:10,2019-03-12 13:33:11,0.817s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-12 13:33:11,2019-03-12 13:33:12,1.004s,PASSED
"setText(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/input_SORT BY _form-control ty""), ""kuda"")",Chrome 72.0.3626.121,Input Field Search,2019-03-12 13:33:12,2019-03-12 13:33:12,0.462s,PASSED
delay(1),Chrome 72.0.3626.121,,2019-03-12 13:33:12,2019-03-12 13:33:13,1.003s,PASSED
"click(findTestObject(""Front-End/OR Product/OR Edit Mobil/Page_Owner - Edit Car/img - search""))",Chrome 72.0.3626.121,,2019-03-12 13:33:13,2019-03-12 13:33:14,0.568s,PASSED
"click(findTestObject(""Front-End/OR Product/OR Edit Mobil/Page_Owner - Edit Car/i_Tersedia_fa fa-ellipsis-h 3 dot button""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-12 13:33:14,2019-03-12 13:33:14,0.431s,PASSED
"click(findTestObject(""Object Repository/Front-End/OR Product/OR Set discount data mobil (ubah ke kondisi dengan potongan harga/button_Tersedia_btn btn-primar""))",Chrome 72.0.3626.121,Klik Button Tiga Titik,2019-03-12 13:33:14,2019-03-12 13:33:14,0.003s,NOT_RUN
"click(findTestObject(""Front-End/OR Product/OR Edit Mobil/Page_Owner - Edit Car/a_Set Discount - mit""))",Chrome 72.0.3626.121,Klik Set Discount,2019-03-12 13:33:14,2019-03-12 13:35:02,1m - 47.334s,FAILED
