Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Become Owner,,,2018-06-26 06:01:37,2018-06-26 06:04:20,2m - 43.412s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login biasa with email,,,2018-06-26 06:01:38,2018-06-26 06:03:43,2m - 5.555s,FAILED
startApplication,,Buka browser,2018-06-26 06:01:39,2018-06-26 06:03:10,1m - 31.522s,PASSED
tap,,Pilih bahasa indonesia,2018-06-26 06:03:10,2018-06-26 06:03:13,3.056s,PASSED
tap,,Tap arrow next,2018-06-26 06:03:13,2018-06-26 06:03:43,30.100s,FAILED
,,,,,,
Test Cases/Mobile/Android/Owner/SC99 Regression/TC01 Become Owner,,,2018-06-26 06:03:43,2018-06-26 06:04:14,30.715s,FAILED
startApplication,,,2018-06-26 06:03:44,2018-06-26 06:03:44,0.000s,NOT_RUN
tap,,Tap image user,2018-06-26 06:03:44,2018-06-26 06:04:14,30.086s,FAILED
